THROUGH THE AGES -- CANDIDATE-SET SPREAD QUANTILES (2026-08-24)
================================================================================
MEASUREMENT ONLY. No redesign, no clamp change landed. Produced to check
whether analysis/clamp_design_2026-08-24.txt's `bound(k) = 70.0 / mean_spread(k)`
formula is the right one, per this task's brief: a MEAN-based bound hands the
LOOSEST bound to a feature that varies on 1% of decisions but swings huge when
it does -- backwards, since the clamp exists to stop exactly that feature from
drifting to enormous magnitude and dominating the rare decision where it fires.

================================================================================
METHOD
================================================================================
Matches analysis/feature_audit_2026-08-24.txt's own methodology exactly, so
this file's `mean_spread` column is directly comparable to that file's (values
differ slightly because the live champion files move every few minutes under
the running climb; both files freeze a champion snapshot at the moment of
their own run, per this task's instructions -- see LIMITATIONS below).

At every real self-play decision point (`filter_resign`d legal-move count > 1)
reached by WeightedBot::choose under a given player count's LIVE CHAMPION
weights, every legal move is applied to a scratch clone and
eval::candidate_features() is read for each resulting state (candidate_features
IS linear_features run once per candidate, pinned by eval.rs's own
linear_features_dotted_with_a_weight_vector_reproduces_evaluate_exactly test).
Per WeightKey, per decision: spread = max(candidate values) - min(candidate
values). The move actually walked is chosen separately by WeightedBot::choose
on the same state (not re-derived from the candidate_features scores), so
self-play visits the same decisions the champion actually reaches.

TOOLING: no existing rust/src/bin/ tool computes candidate-set spread (the
feature_audit's own featspread.rs was written and run inside ITS OWN isolated
clone, which was cleaned up after that audit finished, per the standing
"isolated clone, never touch the live tree" convention -- it never landed in
the tracked repo). Rewrote a new rust/src/bin/featspread.rs inside THIS task's
own isolated clone (/private/tmp/spreadwork, deleted at the end of this run),
reusing eval::candidate_features and WeightedBot::choose exactly as the prior
audit did, and extending its aggregation with:
  fire_rate                = fraction of decisions where spread > 1e-9
  mean_spread_when_firing  = mean spread over ONLY the firing decisions
  p95_spread                = 95th percentile (nearest-rank) of spread over
                               firing decisions
  max_spread                = maximum spread observed
alongside the original mean_spread (over ALL decisions, firing or not), so the
two tables stay comparable.

COMMAND RUN (from rust/, in the isolated clone):
  cargo build --profile difftest --bin featspread
  ./target/difftest/featspread \
      --weights-2p ../experiments/rust_champion_2p.json \
      --weights-3p ../experiments/rust_champion_3p.json \
      --weights-4p ../experiments/rust_champion_4p.json \
      --games 40 --seed 0 --threads 2 --out featspread_quantiles.txt

Champion files: cp'd into the isolated clone BEFORE this ran (the live
/Users/pt/tta-ai/experiments/rust_champion_*.json are rewritten by the running
climb every few minutes; this measurement never reads them directly).

SAMPLE SIZE: 40 self-play games per player count (120 games total), producing
10,101 (2p) + 15,562 (3p) + 25,155 (4p) = 50,818 real decision points (>1 legal
move post-filter_resign), each with its full legal-move candidate set scored.
Chosen deliberately smaller than the original audit's 200 games/count
(253,906 decisions) -- this task asked for "at least a few thousand decisions
per player count" for p95 to be meaningful, --threads 2 (not 6) to avoid
starving the three climb arms running on this machine, and this task's own
tool-call/time budget. 50,818 decisions comfortably clears "a few thousand" at
every player count, with headroom (10x+) even at 2p, the smallest count.

================================================================================
FULL PER-KEY TABLE (all 160 WeightKeys, at 2p/3p/4p)
================================================================================
Columns: key | n (decisions sampled) | fire_rate | mean_spread | mean_spread_when_firing | p95_spread | max_spread

-- 2p --
key                          n       fire_rate  mean_spread    mean_spread_when_firing  p95_spread     max_spread
my_event_threat               10101   0.0913     0.389686     4.269213                  13.827935      20.736892
attack_target_lead            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
attack_target_weakness        10101   0.0899     0.292941     3.258811                  9.000000       14.000000
pact_partner_lead             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
strength                      10101   0.6179     1.182853     1.914437                  4.000000       9.000000
strength_rel                  10101   0.6184     1.140426     1.844292                  4.000000       9.000000
strength_deficit              10101   0.3915     0.582220     1.486979                  3.000000       7.000000
strength_lead                 10101   0.2966     0.513019     1.729640                  4.000000       6.000000
tactic_level                  10101   0.2583     0.342936     1.327712                  2.000000       2.000000
tactic_gain                   10101   0.1932     0.276705     1.431865                  2.000000       4.000000
tactic_short                  10101   0.4937     0.567073     1.148586                  2.000000       3.000000
has_unit                      10101   0.3134     0.313434     1.000000                  1.000000       1.000000
colonies                      10101   0.0093     0.009306     1.000000                  1.000000       1.000000
has_colony                    10101   0.0055     0.005544     1.000000                  1.000000       1.000000
pacts                         10101   0.0000     0.000000     0.000000                  0.000000       0.000000
pact_blocks_attack            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
war_immune                    10101   0.0000     0.000000     0.000000                  0.000000       0.000000
attack_cost_doubled           10101   0.0022     0.002178     1.000000                  1.000000       1.000000
auction_committed             10101   0.0206     0.014603     0.709135                  1.000000       1.000000
auction_bid                   10101   0.0206     0.096822     4.701923                  11.000000      18.000000
tech_levels                   10101   0.3947     0.100661     0.255023                  0.723684       1.105263
gov_level                     10101   0.0100     0.015246     1.524752                  3.000000       3.000000
best_farm                     10101   0.1039     0.134640     1.296473                  2.000000       3.000000
best_mine                     10101   0.0002     0.000198     1.000000                  1.000000       1.000000
best_lab                      10101   0.0043     0.007722     1.813953                  2.000000       3.000000
best_temple                   10101   0.0220     0.033363     1.518018                  2.000000       2.000000
best_theater                  10101   0.0013     0.001287     1.000000                  1.000000       1.000000
best_library                  10101   0.0205     0.027423     1.338164                  2.000000       3.000000
best_arena                    10101   0.0089     0.014157     1.588889                  2.000000       3.000000
best_unit                     10101   0.0050     0.006732     1.360000                  2.000000       3.000000
num_techs                     10101   0.1496     0.149589     1.000000                  1.000000       1.000000
special_techs                 10101   0.0496     0.049599     1.000000                  1.000000       1.000000
wonders                       10101   0.0287     0.028710     1.000000                  1.000000       1.000000
wonder_progress               10101   0.1205     0.528859     4.389482                  10.000000      12.000000
wonder_remaining              10101   0.2785     2.087714     7.496623                  16.000000      16.000000
wonder_stages_left            10101   0.2785     0.690031     2.477782                  5.000000       5.000000
wonder_turns_to_finish        10101   0.3959     0.602204     1.521095                  3.333333       9.000000
wonder_overrun                10101   0.0251     0.038987     1.550408                  4.000000       8.602019
wonder_stages_per_action      10101   0.0312     0.036234     1.161905                  2.000000       3.000000
wonder_potential              10101   0.2263     0.660948     2.920486                  13.878185      29.218312
wonder_promise                10101   0.4112     1.635091     3.975939                  13.600973      35.973177
wonder_age_overrun            10101   0.0329     0.049036     1.491913                  3.294118       8.602019
leader                        10101   0.0523     0.052272     1.000000                  1.000000       1.000000
wonder_in_progress            10101   0.1880     0.188001     1.000000                  1.000000       1.000000
hand_limit                    10101   0.0004     0.000792     2.000000                  2.000000       2.000000
colonize_bonus                10101   0.0135     0.026928     2.000000                  3.000000       4.000000
build_discount                10101   0.0312     0.098703     3.165079                  5.000000       6.000000
free_civil_action             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
resource_discount             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
defense_bonus                 10101   0.0000     0.000000     0.000000                  0.000000       0.000000
urban_limit                   10101   0.0100     0.011781     1.178218                  2.000000       2.000000
gov_action_cost               10101   0.0000     0.000000     0.000000                  0.000000       0.000000
no_aggression                 10101   0.0022     0.002178     1.000000                  1.000000       1.000000
restricted_resources          10101   0.0000     0.000000     0.000000                  0.000000       0.000000
card_board_credit             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
event_scoring_margin          10101   0.2665     0.808558     3.033896                  12.000000      40.000000
card_board_leader             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
card_board_bonus              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
hand_swap_extra               10101   0.0000     0.000000     0.000000                  0.000000       0.000000
card_rate_credit              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
unit_strength_credit          10101   0.0000     0.000000     0.000000                  0.000000       0.000000
unit_tech_credit              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
tech_board_credit             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
action_board_credit           10101   0.0000     0.000000     0.000000                  0.000000       0.000000
gov_board_credit              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
wonder_board_credit           10101   0.0000     0.000000     0.000000                  0.000000       0.000000
build_fresh_credit            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
restricted_resource_credit    10101   0.0000     0.000000     0.000000                  0.000000       0.000000
free_action_credit            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
territory_credit              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
bonus_card_credit             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_board_credit           10101   0.0000     0.000000     0.000000                  0.000000       0.000000
aggression_board_credit       10101   0.0000     0.000000     0.000000                  0.000000       0.000000
war_board_credit              10101   0.0000     0.000000     0.000000                  0.000000       0.000000
pact_board_credit             10101   0.0000     0.000000     0.000000                  0.000000       0.000000
event_board_credit            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_shortfall_cost         10101   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_reach_credit           10101   0.0000     0.000000     0.000000                  0.000000       0.000000
hand_civil                    10101   0.5383     0.818830     1.521243                  2.000000       5.000000
hand_value                    10101   0.6115     0.820687     1.342037                  2.763158       3.263158
hand_potential                10101   0.6881     3.870947     5.625962                  21.617031      174.514902
hand_military                 10101   0.7067     1.354618     1.916924                  4.000000       5.000000
hand_mil_value                10101   0.7319     3.954757     5.403355                  12.000000      21.000000
hand_mil_potential            10101   0.7129     0.522892     0.733472                  2.044941       4.745095
hand_perishable               10101   0.5936     0.389137     0.655549                  1.473244       3.740597
rival_culture                 10101   0.0233     0.221364     9.514894                  24.000000      44.000000
rival_mean_culture            10101   0.0233     0.221364     9.514894                  24.000000      44.000000
rival_culture_rate            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
rival_science_rate            10101   0.0000     0.000000     0.000000                  0.000000       0.000000
rival_strength                10101   0.0000     0.000000     0.000000                  0.000000       0.000000
end_turn_bias                 10101   0.7182     0.718246     1.000000                  1.000000       1.000000
culture_rate_trailing         10101   0.0000     0.000000     0.000000                  0.000000       0.000000
science_rate_trailing         10101   0.0000     0.000000     0.000000                  0.000000       0.000000
workers_late                  10101   0.7255     0.553904     0.763507                  1.328947       3.657895
strength_rel_early            10101   0.6540     0.502855     0.768898                  1.993421       4.342105
strength_rel_late             10101   0.6902     0.705090     1.021531                  3.000000       8.526316
tech_levels_late              10101   0.3996     0.160944     0.402798                  1.789474       3.000000
hand_value_late               10101   0.6450     1.390127     2.155284                  6.789474       15.842105
food_gap                      10101   0.4108     0.759182     1.848277                  4.000000       6.000000
food_surplus                  10101   0.2029     0.443817     2.187897                  5.000000       13.000000
resource_gap                  10101   0.3246     0.722503     2.225679                  4.000000       11.000000
resource_surplus              10101   0.6028     2.052718     3.405239                  7.000000       16.000000
science_gap                   10101   0.3296     0.984358     2.986783                  8.000000       12.000000
science_surplus               10101   0.4073     1.415800     3.476179                  8.000000       22.000000
culture_gap                   10101   0.3161     1.527869     4.833386                  11.000000      40.000000
culture_surplus               10101   0.3199     1.858776     5.811049                  13.000000      23.000000
happy_surplus                 10101   0.4839     0.687754     1.421236                  3.000000       5.000000
civil_action_gap              10101   0.6692     1.918523     2.866716                  5.000000       8.000000
civil_action_surplus          10101   0.4767     0.959707     2.013292                  4.000000       7.000000
take_cost_share               10101   0.4911     0.280686     0.571499                  0.800000       1.000000
military_action_gap           10101   0.6688     1.141174     1.706187                  3.000000       5.000000
military_action_surplus       10101   0.3689     0.571726     1.549919                  3.000000       5.000000
worker_gap                    10101   0.4709     0.564103     1.197814                  2.000000       2.000000
worker_surplus                10101   0.2926     0.324423     1.108593                  2.000000       2.000000
tech_redundancy_discount      10101   0.0000     0.000000     0.000000                  0.000000       0.000000
leader_replacement            10101   0.0900     0.089991     1.000000                  1.000000       1.000000
wonder_pool_rival_claimed     10101   0.0110     0.011484     1.045045                  1.000000       2.000000

-- 3p --
key                          n       fire_rate  mean_spread    mean_spread_when_firing  p95_spread     max_spread
rate_horizon                  15562   0.0000     0.000000     0.000000                  0.000000       0.000000
culture                       15562   0.2697     1.381174     5.121237                  17.000000      60.000000
culture_rate                  15562   0.5069     0.819721     1.616998                  3.523078       9.635130
science                       15562   0.2449     0.451945     1.845491                  6.000000       12.000000
science_rate                  15562   0.4338     0.438289     1.010318                  2.273588       3.324814
food_rate                     15562   0.5031     0.571206     1.135263                  2.598493       6.907511
resource_rate                 15562   0.5519     0.938527     1.700473                  3.885233       7.001538
food_stock                    15562   0.2606     0.689200     2.644313                  4.000000       8.000000
resource_stock                15562   0.3697     1.087585     2.941943                  6.000000       14.000000
blue_free                     15562   0.3969     1.435698     3.617606                  7.000000       14.000000
corruption_headroom           15562   0.3712     0.897057     2.416898                  4.000000       4.000000
consumption_headroom          15562   0.1633     0.257743     1.577891                  3.000000       3.000000
pop_cost                      15562   0.0472     0.047423     1.004082                  1.000000       2.000000
yellow_bank                   15562   0.1645     0.177666     1.080013                  2.000000       9.000000
free_workers                  15562   0.5459     0.612378     1.121685                  2.000000       2.000000
workers                       15562   0.5152     0.281983     0.547364                  1.447059       3.294118
prod_workers                  15562   0.4550     0.514972     1.131921                  2.000000       2.000000
urban_workers                 15562   0.4557     0.502313     1.102228                  2.000000       2.000000
unit_workers                  15562   0.4690     0.529945     1.130036                  2.000000       8.000000
happy_margin                  15562   0.3543     0.405571     1.144632                  2.000000       4.000000
discontent                    15562   0.0976     0.101401     1.038841                  1.000000       2.000000
uprising                      15562   0.0253     0.215911     8.527919                  19.000000      29.000000
civil_actions                 15562   0.0143     0.017928     1.256757                  3.000000       3.000000
military_actions              15562   0.0503     0.058379     1.161765                  2.000000       3.000000
ca_left                       15562   0.5089     1.616180     3.175631                  6.000000       9.000000
ma_left                       15562   0.5589     0.885426     1.584339                  3.000000       3.000000
take_cost_paid                15562   0.4057     1.045817     2.577605                  4.000000       6.000000
row_urgency                   15562   0.3211     9.843264     30.654567                 99.699894      1748.230243
row_bargain_forgone           15562   0.4134     0.472077     1.141997                  2.792012       7.000000
row_last_copy                 15562   0.4058     0.566308     1.395549                  3.000000       8.000000
rival_desire                  15562   0.0000     0.000000     0.000000                  0.000000       0.000000
rival_take_share              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
rival_free_ca                 15562   0.0003     0.000321     1.250000                  2.000000       2.000000
rival_hand_civil              15562   0.0045     0.007390     1.642857                  4.000000       4.000000
rival_wonders                 15562   0.0000     0.000000     0.000000                  0.000000       0.000000
rival_hand_potential          15562   0.1378     1.266125     9.185755                  91.349900      367.710579
rival_science_stock           15562   0.0242     0.046459     1.917772                  6.000000       7.000000
rival_food_stock              15562   0.0224     0.041961     1.871060                  4.000000       14.000000
rival_resource_stock          15562   0.0202     0.042218     2.085714                  5.000000       9.000000
rival_free_workers            15562   0.0120     0.011952     1.000000                  1.000000       1.000000
rival_yellow_bank             15562   0.0115     0.019085     1.659218                  2.000000       8.000000
rival_colonies                15562   0.0014     0.001414     1.000000                  1.000000       1.000000
rival_mil_actions             15562   0.0028     0.004177     1.511628                  2.000000       2.000000
rival_building_wonder         15562   0.0037     0.004241     1.137931                  2.000000       2.000000
my_seeded_pending             15562   0.1022     0.168873     1.652830                  3.000000       3.000000
my_event_threat               15562   0.0664     6.284947     94.590278                 360.000000     454.500000
attack_target_lead            15562   0.0711     2.875337     40.420958                 134.000000     326.000000
attack_target_weakness        15562   0.0995     0.486763     4.893411                  12.000000      20.000000
pact_partner_lead             15562   0.0579     2.909652     50.255272                 162.000000     326.000000
strength                      15562   0.5166     1.025725     1.985365                  4.000000       10.000000
strength_rel                  15562   0.5166     1.002117     1.939669                  4.000000       10.000000
strength_deficit              15562   0.3829     0.646189     1.687531                  3.000000       10.000000
strength_lead                 15562   0.1696     0.336268     1.982197                  4.000000       6.000000
tactic_level                  15562   0.3126     0.436769     1.397410                  3.000000       3.000000
tactic_gain                   15562   0.1729     0.267189     1.545725                  2.000000       8.000000
tactic_short                  15562   0.3896     0.449171     1.152895                  2.000000       3.000000
has_unit                      15562   0.2409     0.240907     1.000000                  1.000000       1.000000
colonies                      15562   0.0073     0.007261     1.000000                  1.000000       1.000000
has_colony                    15562   0.0068     0.006811     1.000000                  1.000000       1.000000
pacts                         15562   0.0855     0.072484     0.847483                  1.500000       2.500000
pact_blocks_attack            15562   0.0359     0.024868     0.693548                  1.000000       1.500000
war_immune                    15562   0.0044     0.004370     1.000000                  1.000000       1.000000
attack_cost_doubled           15562   0.0017     0.001671     1.000000                  1.000000       1.000000
auction_committed             15562   0.0147     0.009585     0.654240                  1.000000       1.000000
auction_bid                   15562   0.0147     0.082851     5.654971                  15.000000      18.000000
tech_levels                   15562   0.1283     0.021861     0.170444                  0.747059       1.117647
gov_level                     15562   0.0112     0.014587     1.304598                  3.000000       3.000000
best_farm                     15562   0.0018     0.004370     2.428571                  3.000000       3.000000
best_mine                     15562   0.0000     0.000000     0.000000                  0.000000       0.000000
best_lab                      15562   0.0000     0.000000     0.000000                  0.000000       0.000000
best_temple                   15562   0.0000     0.000000     0.000000                  0.000000       0.000000
best_theater                  15562   0.0114     0.013751     1.202247                  2.000000       3.000000
best_library                  15562   0.0005     0.000964     1.875000                  2.000000       2.000000
best_arena                    15562   0.0003     0.000450     1.750000                  3.000000       3.000000
best_unit                     15562   0.0001     0.000129     1.000000                  1.000000       1.000000
num_techs                     15562   0.0227     0.022683     1.000000                  1.000000       1.000000
special_techs                 15562   0.0087     0.008739     1.000000                  1.000000       1.000000
wonders                       15562   0.0231     0.023069     1.000000                  1.000000       1.000000
wonder_progress               15562   0.1428     0.458296     3.209721                  9.000000       12.000000
wonder_remaining              15562   0.2460     1.656407     6.732045                  16.000000      16.000000
wonder_stages_left            15562   0.2460     0.535985     2.178376                  5.000000       5.000000
wonder_turns_to_finish        15562   0.3236     0.478887     1.479833                  3.666667       16.000000
wonder_overrun                15562   0.0172     0.032607     1.900480                  6.500000       14.000000
wonder_stages_per_action      15562   0.0020     0.003856     1.935484                  3.000000       3.000000
wonder_potential              15562   0.2103     5.069660     24.104505                 114.854696     195.625689
wonder_promise                15562   0.3655     8.808885     24.100539                 76.557102      204.971888
wonder_age_overrun            15562   0.0330     0.048151     1.460666                  3.884259       14.000000
leader                        15562   0.0637     0.063745     1.000000                  1.000000       1.000000
wonder_in_progress            15562   0.1272     0.127169     1.000000                  1.000000       1.000000
hand_limit                    15562   0.0001     0.000257     2.000000                  2.000000       2.000000
colonize_bonus                15562   0.0061     0.009253     1.515789                  4.000000       4.000000
build_discount                15562   0.0020     0.009253     4.645161                  6.000000       6.000000
free_civil_action             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
resource_discount             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
defense_bonus                 15562   0.0000     0.000000     0.000000                  0.000000       0.000000
urban_limit                   15562   0.0099     0.010474     1.058442                  2.000000       2.000000
gov_action_cost               15562   0.0000     0.000000     0.000000                  0.000000       0.000000
no_aggression                 15562   0.0017     0.001671     1.000000                  1.000000       1.000000
restricted_resources          15562   0.0000     0.000000     0.000000                  0.000000       0.000000
card_board_credit             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
event_scoring_margin          15562   0.2000     0.719019     3.594403                  13.666667      29.000000
card_board_leader             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
card_board_bonus              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
hand_swap_extra               15562   0.0000     0.000000     0.000000                  0.000000       0.000000
card_rate_credit              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
unit_strength_credit          15562   0.0000     0.000000     0.000000                  0.000000       0.000000
unit_tech_credit              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
tech_board_credit             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
action_board_credit           15562   0.0000     0.000000     0.000000                  0.000000       0.000000
gov_board_credit              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
wonder_board_credit           15562   0.0000     0.000000     0.000000                  0.000000       0.000000
build_fresh_credit            15562   0.0000     0.000000     0.000000                  0.000000       0.000000
restricted_resource_credit    15562   0.0000     0.000000     0.000000                  0.000000       0.000000
free_action_credit            15562   0.0000     0.000000     0.000000                  0.000000       0.000000
territory_credit              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
bonus_card_credit             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_board_credit           15562   0.0000     0.000000     0.000000                  0.000000       0.000000
aggression_board_credit       15562   0.0000     0.000000     0.000000                  0.000000       0.000000
war_board_credit              15562   0.0000     0.000000     0.000000                  0.000000       0.000000
pact_board_credit             15562   0.0000     0.000000     0.000000                  0.000000       0.000000
event_board_credit            15562   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_shortfall_cost         15562   0.0000     0.000000     0.000000                  0.000000       0.000000
tactic_reach_credit           15562   0.0000     0.000000     0.000000                  0.000000       0.000000
hand_civil                    15562   0.4405     0.619458     1.406273                  2.000000       4.000000
hand_value                    15562   0.4443     0.622580     1.401299                  2.847059       4.517647
hand_potential                15562   0.5098     177.037698   347.291146                802.922449     2091.336549
hand_military                 15562   0.6286     0.941203     1.497342                  4.000000       7.000000
hand_mil_value                15562   0.6926     2.695990     3.892652                  12.000000      21.000000
hand_mil_potential            15562   0.7842     4.369771     5.572139                  20.290949      87.079649
hand_perishable               15562   0.3970     0.236902     0.596741                  1.272567       3.089440
rival_culture                 15562   0.0339     0.360429     10.643264                 31.000000      40.000000
