# divergence_why_2026-08-25.txt
#
# WHY the champion bot's top-scoring move diverges from the human's real
# move at BGO take_card/increase_population decisions (the two
# highest-disagreement categories from analysis/divergence_raw_2026-08-25.txt:
# take_card 6436 decisions/93.7% disagreement, increase_population 1903
# decisions/93.7% disagreement). For every such decision the bot's own top
# candidate B and the human's actual move H are decomposed exactly via
# rust/src/bots/weighted/eval.rs::candidate_features (the same per-WeightKey
# linear vector evaluate()/rank_moves() themselves dot against w, pinned by
# eval.rs's own linear_features_dotted_with_a_weight_vector_reproduces_
# evaluate_exactly test):
#
#   score(B) - score(H) = sum_k w[k] * (phi_B[k] - phi_H[k])
#
# Built by: /Users/pt/tta-ai/rust/src/bin/whydiverge.rs (new binary, this
# task). No fixes proposed, no weight changed, no conclusion drawn about
# whether bot or human is "right" -- numbers only.
#
# Exact commands run (from /Users/pt/tta-ai/rust, PATH includes
# $HOME/.cargo/bin):
#   cargo clippy --all-targets -- -D warnings         # EXIT 0
#   cargo test                                        # EXIT 0
#   cargo build --release --bin whydiverge            # EXIT 0
#   mkdir -p /private/tmp/whychamp && cp experiments/rust_champion_{2,3,4}p.json /private/tmp/whychamp/
#   ./target/release/whydiverge sources/bgo/index.tsv /private/tmp/bgo-journals/journals \
#       /private/tmp/whychamp <25 2p ids>  > whydiverge_2p.out 2> whydiverge_2p.err
#   ./target/release/whydiverge sources/bgo/index.tsv /private/tmp/bgo-journals/journals \
#       /private/tmp/whychamp <25 3p ids>  > whydiverge_3p.out 2> whydiverge_3p.err
#   ./target/release/whydiverge sources/bgo/index.tsv /private/tmp/bgo-journals/journals \
#       /private/tmp/whychamp <21 4p ids>  > whydiverge_4p.out 2> whydiverge_4p.err
#
# Champion weights (frozen before the run, /private/tmp/whychamp/, deleted
# after): md5 matched the expected values exactly --
#   rust_champion_2p.json = 9bfb3c06587f909d258a34deaf694e61
#   rust_champion_3p.json = 119be25daa43fbcb09f7e1ed7a81e943
#   rust_champion_4p.json = 904e6b68acc5beb1089554cc089cd0bf
#
# Game ids run: exactly the 71 ids in analysis/divergence_sample_2026-08-25.txt
# -- SAMPLE_2P (25 ids), SAMPLE_3P (25 ids), SAMPLE_4P (21 ids). No ids
# dropped: a 3-game timing probe measured well under the 40-minute budget
# (see timing below), so the full sample ran unmodified.
#
# Timing (wall clock, `time` around each invocation):
#   2p: 25 games in 1.697s  (0.068s/game)
#   3p: 25 games in 4.165s  (0.167s/game)
#   4p: 21 games in 4.478s  (0.213s/game)
#   total: 71 games in 10.34s
#
# Games run vs failed: 71 run, 0 failed (all 71 journals found, all 71
# replays COMPLETE).
#
# Decisions (take_card + increase_population categories only, all 71 games):
#   in-scope decisions (category matched):        8339
#     of which bot's top move == human's move:     523  (agreed -- not a
#                                                          divergence, excluded)
#     of which analysed (bot disagreed, human move
#       found in candidate list, decomposed):     7768
#     of which skipped (human move ABSENT from the
#       candidate list -- known separate corpus
#       finding, not decomposed):                   48
#   per player count breakdown (in-scope / agreed / analysed / skipped-absent):
#     2p: 2126 / 217 / 1897 / 12
#     3p: 2871 / 177 / 2677 / 17
#     4p: 3342 / 129 / 3194 / 19
#
## 2. Raw per-(players, category, key) table
# columns: players\tcategory\tkey\tn_decisions\tsum_term\tsum_abs_term\tn_top_key
# sorted by n_top_key descending, all player counts combined
4	take_card	CaLeft	1493	4016.1247948902355	4583.567518650581	16
2	increase_population	Strength	35	684.6199357836161	1397.7657022248827	15
4	increase_population	HandMilPotential	142	1022.1914160897683	1234.824506871404	15
4	increase_population	BestFarm	16	409.75747258871473	409.75747258871473	14
2	increase_population	EventScoringMargin	97	1870.2009287595606	2389.623296710443	12
2	increase_population	WorkersLate	106	1804.5860005243037	2030.9515299428065	11
3	increase_population	Strength	100	13478.539159452843	13478.539159452843	11
3	increase_population	HandPotential	399	33985.28232125752	39733.928326423666	11
3	increase_population	EventScoringMargin	226	15292.923674734631	19760.641923768584	10
4	take_card	Workers	906	22209.228120962875	24112.734013821744	9
2	increase_population	RowBargainForgone	236	-418.2265222671484	916.2761346974764	8
2	increase_population	MyEventThreat	10	1884.8000289617203	1890.1974205443112	8
3	increase_population	CultureRate	98	7033.760746961909	7410.735685979373	8
3	take_card	MaLeft	227	715.1381630788236	7591.466654221324	8
3	increase_population	ResourceStock	188	-10860.0	36660.0	7
2	take_card	RivalCulture	6	1200.0172607947115	1200.0172607947115	6
2	take_card	Uprising	8	619.1072466666667	1001.4970166666668	6
2	take_card	TakeCostPaid	1099	134.0040460829134	474.193868807127	6
2	increase_population	WonderPromise	60	101.61730988547997	191.49494677674835	6
2	increase_population	Leader	11	495.9293090961716	495.9293090961716	6
3	increase_population	BlueFree	530	-64080.0	76800.0	6
3	take_card	HandPerishable	1227	2908.1566888355937	3160.3096952644264	6
4	take_card	WonderRemaining	345	371.11920147988866	1971.2864064597231	6
4	increase_population	Workers	302	8436.345584319704	8881.886682484766	6
4	increase_population	BestUnit	8	152.6877677854647	152.6877677854647	6
4	increase_population	RowBargainForgone	79	204.81989554770948	686.7490615423196	5
4	increase_population	RowUrgency	93	-273.63676469880426	1379.0963741112614	5
2	increase_population	RivalCulture	7	1298.379331351655	1298.379331351655	4
4	take_card	RowUrgency	1264	-11706.987374566603	13043.428263540824	4
4	increase_population	HandMilValue	48	769.3964015204874	851.2929372565617	4
3	take_card	WonderRemaining	250	1405.8455471998077	2475.3744033161547	3
3	take_card	RowLastCopy	1079	485.8609892624317	755.5446694912896	3
3	take_card	CivilActionGap	1294	1913.5734208228653	2339.038149495189	3
3	take_card	CaLeft	1042	-2192.2670987050683	3451.4788973963036	3
3	take_card	TakeCostPaid	1723	2442.946337916255	3151.0088593871405	3
4	increase_population	ResourceRate	261	-1056.9609511900583	1875.4828557522235	3
4	take_card	Culture	205	1506.0	1506.0	3
4	take_card	BestUnit	27	399.3372388235229	399.3372388235229	3
2	take_card	ScienceGap	290	-175.1118923655084	913.9401505651861	2
2	increase_population	Uprising	9	-1265.5280483333331	2139.5618083333334	2
2	increase_population	FoodGap	265	853.0844175899956	853.0844175899956	2
2	take_card	WonderPotential	23	-20.878377678096196	90.99589246384025	2
3	take_card	RowBargainForgone	1753	483.30264531462393	1003.2152078447126	2
4	increase_population	SpecialTechs	56	2316.3866639369785	2316.3866639369785	2
4	increase_population	WorkersLate	326	8131.173184357531	8131.173184357531	2
4	increase_population	TacticLevel	20	-432.1789226635634	950.7936298598394	2
2	take_card	FoodSurplus	74	-119.46042267379505	260.0020964076713	1
2	take_card	RowUrgency	1083	15501.393174715837	18317.79021261328	1
2	increase_population	Science	46	-30.345993487075994	217.69951849424078	1
2	take_card	Science	169	-234.85160176954426	628.0301260803565	1
2	take_card	RowLastCopy	847	-231.39372324505624	376.9492805111386	1
2	increase_population	WonderPotential	9	7.198451776081812	10.056582009588348	1
3	increase_population	Uprising	14	-902.2819871590659	1467.0691852280995	1
3	take_card	Uprising	9	-413.25892541636614	1088.2485035964305	1
3	increase_population	WonderPromise	83	933.9470182070995	1367.350298071785	1
4	take_card	TacticLevel	53	-1555.844121588828	2506.6377514486694	1
4	increase_population	RowLastCopy	82	85.85282622997474	522.093295499647	1
4	increase_population	RivalMeanCulture	8	695.7391684168263	695.7391684168263	1
2	increase_population	EndTurnBias	26	-249.4700538211761	249.4700538211761	0
2	take_card	CaLeft	850	-78.26631598818007	283.43441325223773	0
2	take_card	StrengthRelEarly	122	-477.0521693327606	997.6170384246589	0
2	increase_population	FoodSurplus	280	-1243.7938125448093	1243.7938125448093	0
2	increase_population	TacticGain	9	10.620552158141429	26.068628024528955	0
2	take_card	BlueFree	411	-7.7246972678256185	44.94695945139479	0
2	take_card	CivilActionSurplus	342	35.880316017544004	49.61860402426152	0
2	increase_population	StrengthDeficit	22	57.06264554318229	82.02755296832456	0
2	increase_population	WonderTurnsToFinish	56	-0.8955047825987357	1.5159184325229282	0
2	increase_population	ScienceRate	32	-0.12488253893602434	1.1582179580708352	0
2	increase_population	YellowBank	391	-2066.9584163654363	2066.9584163654363	0
2	increase_population	MilitaryActions	11	0.7483388990208844	1.0476744586292381	0
2	increase_population	UrbanWorkers	68	5.8066106271491105	5.982568524941508	0
2	increase_population	HandCivil	270	-45.04229439417297	69.89321543923401	0
2	increase_population	HandMilValue	19	25.462922118083178	25.462922118083178	0
2	take_card	HandCivil	561	134.09142813897566	164.63735192352922	0
2	take_card	CivilActionGap	875	83.12208524506055	251.39362366798375	0
2	take_card	FoodStock	159	27.01638667222382	72.9239309423185	0
2	take_card	TakeCostShare	1099	-1.400565714561601	4.653859622815389	0
2	increase_population	StrengthRelEarly	37	-181.55547693862138	330.0615069623426	0
2	take_card	BestFarm	12	-2.1178982101190584	2.1178982101190584	0
2	increase_population	FoodRate	125	-8.484096689534113	8.588861018199346	0
2	increase_population	PopCost	100	1.106246684070824	1.106246684070824	0
2	increase_population	TacticLevel	3	0.8783869933362114	0.8783869933362114	0
2	increase_population	Discontent	95	24.860945015067145	24.860945015067145	0
2	increase_population	NumTechs	14	-1.553233728431992	1.553233728431992	0
2	increase_population	WonderStagesPerAction	2	0.3229054966436276	0.3229054966436276	0
2	take_card	Wonders	1	0.05715346001184326	0.05715346001184326	0
2	increase_population	HandValueLate	282	202.28466582503614	247.55375175779704	0
2	increase_population	RowUrgency	213	5832.488673433811	5962.010525744963	0
2	increase_population	HandPerishable	166	-0.11249348378424247	0.44240812378299055	0
2	increase_population	WonderStagesLeft	8	-13.059718573884453	16.54231019358697	0
2	increase_population	CivilActionSurplus	120	-1.9730520009647405	13.66521200668172	0
2	take_card	HappyMargin	217	-11.105317490584532	13.304390260997327	0
2	increase_population	ResourceGap	44	-17.155198349055656	133.810547122634	0
2	take_card	WonderProgress	5	1.1102230246251565e-16	3.0213720884934108	0
2	take_card	WonderStagesLeft	150	262.93566728754047	409.204515315046	0
2	increase_population	WonderProgress	2	0.45320581327401166	0.45320581327401166	0
2	increase_population	ScienceSurplus	102	3.1186731555639673	8.59821103636796	0
2	take_card	StrengthRelLate	123	-12.066421332635267	28.547489626648552	0
2	take_card	StrengthRel	93	66.6268764507212	149.81636625642398	0
2	take_card	CorruptionHeadroom	379	12.073948754801624	291.1163199768835	0
2	increase_population	UnitWorkers	16	3.309970937235304	3.7828239282689187	0
2	increase_population	BuildDiscount	2	0.15544985820995139	0.15544985820995139	0
2	take_card	MilitaryActionSurplus	126	-0.6668512788894356	12.336748659454543	0
2	increase_population	AttackTargetWeakness	2	-25.861065309892407	64.65266327473101	0
2	take_card	ResourceStock	379	-320.1992892809051	936.7023984933941	0
2	increase_population	ResourceRate	148	-106.25579911947146	125.31345671999772	0
2	take_card	Culture	36	479.0	479.0	0
2	take_card	HandMilValue	77	104.90723912650259	107.96278978067258	0
2	increase_population	BlueFree	337	27.413693094655507	30.719144948794824	0
2	take_card	TacticGain	26	-1.9310094832984417	73.37836036534075	0
2	increase_population	MaLeft	35	-2.7755575615628914e-17	3.2579108818021587	0
2	take_card	WorkerGap	100	-126.4823533286926	225.86134522980805	0
2	take_card	ConsumptionHeadroom	40	-2.219909472093486	6.659728416280468	0
2	increase_population	CivilActionGap	248	-43.38567376205598	75.41808710039642	0
2	take_card	TechLevels	53	-0.4163644971355761	1.4001865872744845	0
2	increase_population	ResourceStock	116	-148.15190996579193	315.4201954110409	0
2	take_card	RivalMeanCulture	6	-6.207083971316347	6.207083971316347	0
2	increase_population	WorkerGap	265	-652.7392877141467	652.7392877141467	0
2	increase_population	WorkerSurplus	136	-76.18595463276206	76.18595463276206	0
2	increase_population	CultureSurplus	2	-1.6502648169317133	1.6502648169317133	0
2	take_card	WonderOverrun	4	-0.02678282607568782	0.11605891299464716	0
2	increase_population	CorruptionHeadroom	327	32.53258414488211	235.77738818404285	0
2	increase_population	RowLastCopy	214	57.85179711719611	114.59318898492228	0
2	increase_population	TechLevels	19	-0.48976483632133216	0.615961910710878	0
2	take_card	LeaderReplacement	37	-1.530573580531593	2.2652488991867568	0
2	increase_population	BestMine	3	1.0061579411458925	1.0061579411458925	0
2	take_card	ResourceRate	240	55.47722107799315	203.19725835816635	0
2	increase_population	StrengthRel	35	27.46382432680577	56.07197466722846	0
2	increase_population	Culture	12	337.0	337.0	0
2	take_card	FreeWorkers	278	-76.49203418025326	108.49380358219642	0
2	take_card	BuildDiscount	4	0.3108997164199027	0.3108997164199027	0
2	increase_population	StrengthLead	17	-27.911182558220716	163.47978355529276	0
2	take_card	StrengthLead	44	-27.911182558220663	426.6423619613738	0
2	take_card	MilitaryActionGap	96	-27.232789059258458	35.431908345916916	0
2	take_card	FoodGap	112	59.749103177509454	256.6998506885597	0
2	take_card	ResourceGap	164	104.6467099292394	536.957708325443	0
2	take_card	ProdWorkers	7	18.590760274990327	18.590760274990327	0
2	increase_population	StrengthRelLate	39	-5.025485228718007	10.957239969393106	0
2	increase_population	HandMilitary	19	0.6386477280386087	0.6386477280386087	0
2	increase_population	TechLevelsLate	19	0.4646542106613892	0.4646542106613892	0
2	take_card	AttackTargetWeakness	2	38.79159796483861	38.79159796483861	0
2	take_card	WonderTurnsToFinish	255	1.4488074716308728	8.51879598779994	0
2	increase_population	WonderRemaining	8	-9.125317760116168	9.907487853840411	0
2	take_card	CultureSurplus	23	-27.641935683606203	27.641935683606203	0
2	take_card	CivilActions	3	2.808164570708171	2.808164570708171	0
2	take_card	TacticLevel	11	-0.29279566444540367	3.220752308899442	0
2	take_card	WonderStagesPerAction	4	0.6458109932872552	0.6458109932872552	0
2	increase_population	ScienceGap	77	-112.74327316683423	297.4503377167542	0
2	take_card	MilitaryActions	14	1.2721761283355033	1.2721761283355033	0
2	take_card	ScienceRate	135	0.32773882528632586	2.919522384791231	0
2	increase_population	ConsumptionHeadroom	389	0.6474735960272648	54.295285838286624	0
2	increase_population	CaLeft	174	13.691496530569365	59.0573507064857	0
2	increase_population	SpecialTechs	2	-0.8040328504755991	0.8040328504755991	0
2	increase_population	FreeWorkers	391	-184.20530680142613	184.20530680142613	0
2	take_card	WonderInProgress	144	-4.534148902570762	7.419516386024866	0
2	take_card	TechLevelsLate	53	1.0382210006370405	1.0382210006370405	0
2	take_card	HandValueLate	595	-245.50691594512404	363.9846950261984	0
2	take_card	BestMine	1	0.33538598038196415	0.33538598038196415	0
2	take_card	WorkerSurplus	66	-19.300441840299722	33.521820038415306	0
2	take_card	UrbanWorkers	194	16.891958188070156	17.067916085862556	0
2	take_card	WonderRemaining	149	125.66866172502836	190.06733277499094	0
2	increase_population	MilitaryActionSurplus	25	-1.1669897380565124	2.1672666563906655	0
2	increase_population	LeaderReplacement	6	0.36733765932758256	0.36733765932758256	0
2	take_card	ResourceSurplus	208	51.47857082402391	152.474624059728	0
2	increase_population	ResourceSurplus	70	20.101156226523596	57.852108164141114	0
2	take_card	UnitWorkers	51	8.747780334121883	12.057751271357192	0
2	take_card	HappySurplus	126	576.7389754004249	634.8277930666551	0
2	take_card	GovLevel	3	-3.0891071658459337	3.0891071658459337	0
2	take_card	RivalHandPotential	9	-0.52475733081358	1.6812901311816415	0
2	increase_population	FoodStock	373	277.07031143543946	277.07031143543946	0
2	increase_population	TakeCostPaid	228	-130.6622992978036	130.6622992978036	0
2	increase_population	RivalMeanCulture	7	-6.715861346014409	6.715861346014409	0
2	take_card	Workers	364	24.82780749140929	50.90982854931537	0
2	increase_population	HappySurplus	115	543.5453653054361	543.5453653054361	0
2	take_card	ScienceSurplus	470	0.4080506932513573	37.424077866767604	0
2	take_card	EndTurnBias	124	-1189.780256685607	1189.780256685607	0
2	take_card	HandMilitary	77	2.4455534951722333	2.507860590590634	0
2	increase_population	HappyMargin	185	-11.984946598749644	11.984946598749644	0
2	increase_population	BestFarm	7	-1.0589491050595292	1.0589491050595292	0
2	take_card	StrengthDeficit	52	135.52378316505798	210.4185054404847	0
2	increase_population	MilitaryActionGap	36	-8.784770664276929	13.469981685224617	0
2	take_card	Discontent	98	18.461097783465704	24.86094501506715	0
2	increase_population	RivalHandPotential	4	0.2621181068003789	0.628097460872324	0
2	increase_population	BestLab	2	-0.05952268742825992	0.05952268742825992	0
2	take_card	UrbanLimit	3	0.7927780165320886	0.7927780165320886	0
2	take_card	MaLeft	146	5.315538807150893	17.832775353022374	0
2	increase_population	WonderInProgress	6	0.30914651608437005	0.30914651608437005	0
2	take_card	TacticShort	79	-47.491081487431956	76.23568344035135	0
2	take_card	BestLab	1	-0.02976134371412996	0.02976134371412996	0
2	take_card	HandPerishable	537	1.471714191285044	1.8362149806562589	0
2	take_card	SpecialTechs	6	-2.412098551426797	2.412098551426797	0
2	increase_population	TacticShort	26	-13.747418325309244	26.245071348317648	0
2	take_card	FoodRate	141	2.613023222978059	2.870958447823291	0
2	take_card	WonderAgeOverrun	4	-0.2932944654541798	1.2709426836347784	0
2	take_card	NumTechs	21	-2.3298505926479876	2.3298505926479876	0
2	increase_population	TakeCostShare	228	1.2042295830939036	1.2042295830939036	0
2	increase_population	Workers	103	11.124558146532815	13.190321667821722	0
2	increase_population	ProdWorkers	3	2.65582289642719	7.96746868928157	0
2	take_card	PopCost	21	-0.10581490021547033	0.20201026404771608	0
3	take_card	ResourceRate	243	3920.1116215666025	5676.313483987554	0
3	increase_population	StrengthRelEarly	99	-288.759001368308	295.4099736594073	0
3	increase_population	UrbanWorkers	65	7.392149464738143	7.626820876317131	0
3	increase_population	RowLastCopy	175	-28.506737603716154	103.04699377687304	0
3	increase_population	BestMine	23	184.92061941196005	184.92061941196005	0
3	take_card	WonderProgress	5	-203.98454812891865	242.23165090309087	0
3	take_card	RivalCulture	6	-1618.8292626723774	1618.8292626723774	0
3	take_card	UnitWorkers	154	-145.6770589546112	145.6770589546112	0
3	take_card	SpecialTechs	98	-78.74076739483797	78.74076739483797	0
3	take_card	RivalHandPotential	6	0.8766302198738247	0.8976354571715786	0
3	take_card	Leader	12	-0.0867814385442595	0.0867814385442595	0
3	increase_population	BestUnit	22	23.2055626718405	23.2055626718405	0
3	increase_population	CultureGap	36	246.3514219155415	289.89260346340467	0
3	take_card	UrbanWorkers	168	19.243055749477087	19.71239857263506	0
3	increase_population	HandMilitary	13	-8.82038721631264	9.450414874620686	0
3	increase_population	HandMilPotential	18	-1.162420795206636	11.96453987918483	0
3	increase_population	FoodGap	445	144.86130329536644	145.08818082597782	0
3	take_card	BuildDiscount	31	31.40874201159842	31.40874201159842	0
3	take_card	HappySurplus	120	45.05371737445334	51.48996271366097	0
3	take_card	ResourceSurplus	403	223.25543551189264	612.4439649853277	0
3	take_card	TacticGain	40	-1.4943666791210064	3.7359166978025162	0
3	increase_population	HandValueLate	430	-11.824499410854813	89.89158167870929	0
3	increase_population	ResourceRate	244	-4395.273671282722	6271.831549298965	0
3	take_card	StrengthLead	156	-18.465508800230783	18.465508800230783	0
3	increase_population	CorruptionHeadroom	507	-15.19919125184662	124.77475609074017	0
3	take_card	Culture	69	771.0	771.0	0
3	take_card	WonderStagesLeft	259	47.92771368676507	92.37195946145972	0
3	increase_population	SpecialTechs	39	-31.335611514272244	31.335611514272244	0
3	take_card	EndTurnBias	73	-543.9357672405783	543.9357672405783	0
3	increase_population	HappySurplus	191	82.86665874229789	82.86665874229789	0
3	increase_population	HandCivil	415	-14.039642335800076	46.61161255485612	0
3	increase_population	TacticShort	29	-1.3268209140347147	2.100799780554964	0
3	increase_population	BestTheater	19	-198.72111583478045	198.72111583478045	0
3	increase_population	FreeWorkers	615	-262.87281876221124	262.87281876221124	0
3	take_card	GovLevel	35	-63.3931763527806	63.3931763527806	0
3	take_card	BestMine	54	437.08510042826924	437.08510042826924	0
3	increase_population	Leader	4	-0.028927146181419835	0.028927146181419835	0
3	increase_population	ProdWorkers	17	-0.8035410191848471	0.8035410191848471	0
3	increase_population	WonderProgress	5	-140.23937683863156	178.4864796128038	0
3	take_card	FreeWorkers	389	-119.455610670765	137.07443230362082	0
3	increase_population	StrengthRel	100	-394.14853487798956	394.14853487798956	0
3	take_card	HandCivil	1452	-244.5144109202984	253.0505134604649	0
3	take_card	BestLibrary	83	-35.07587810884672	35.07587810884672	0
3	take_card	FoodGap	73	6.806325918341435	17.469569857076344	0
3	increase_population	UnitWorkers	50	-47.29774641383491	47.29774641383491	0
3	take_card	BestTemple	111	144.45444675963475	144.45444675963475	0
3	take_card	FoodSurplus	32	-27.158276883607346	64.09353344531334	0
3	increase_population	MaLeft	59	-247.5478256811311	1842.856035626198	0
3	take_card	TechLevelsLate	849	-644.9980848610046	644.9980848610046	0
3	increase_population	MilitaryActionGap	72	-5.739889760443363	25.205602861077395	0
3	increase_population	WonderRemaining	25	-161.89157490042362	191.13650455985498	0
3	increase_population	TakeCostPaid	163	-359.2568143994533	359.2568143994533	0
3	take_card	BestArena	11	-1.401382676878729	1.401382676878729	0
3	take_card	RivalMeanCulture	6	-48.025604938455224	48.025604938455224	0
3	take_card	StrengthRelLate	310	-271.0066067892101	287.0969196550618	0
3	increase_population	HappyMargin	243	-158.82251583485868	158.82251583485868	0
3	increase_population	CaLeft	203	-76.37842057635345	625.47733607122	0
3	take_card	NumTechs	752	2005.1124123209395	2005.1124123209395	0
3	take_card	WorkerGap	729	-534.468548063554	560.6152108465187	0
3	increase_population	TakeCostShare	166	27.717346962426866	27.875457093490237	0
3	take_card	BestUnit	88	89.921555353382	89.921555353382	0
